epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,25365.6,0.74315,0.53943,1.03096,0.89353,0.83838,0.85707,0.64521,0.87699,0.5164,1.03482,0.0040105,0.0040105,0.0040105
123,25573,0.74121,0.54515,1.04143,0.89418,0.83396,0.85488,0.6446,0.87378,0.51781,1.03387,0.003961,0.003961,0.003961
124,25779.9,0.73485,0.53828,1.03929,0.89924,0.83334,0.85412,0.64504,0.87168,0.52034,1.03341,0.0039115,0.0039115,0.0039115
125,25988.5,0.74566,0.54905,1.04202,0.89806,0.83658,0.85785,0.64724,0.86616,0.5112,1.03163,0.003862,0.003862,0.003862
126,26194.8,0.73981,0.53666,1.03979,0.89434,0.83371,0.85832,0.64731,0.867,0.51612,1.03047,0.0038125,0.0038125,0.0038125
127,26402.3,0.75032,0.53993,1.03113,0.89712,0.83737,0.85713,0.64688,0.86715,0.5147,1.02977,0.003763,0.003763,0.003763
128,26607.9,0.74052,0.53188,1.03543,0.90563,0.83419,0.85909,0.64734,0.86751,0.51878,1.03101,0.0037135,0.0037135,0.0037135
129,26815.1,0.7311,0.52607,1.03008,0.90304,0.83482,0.85948,0.648,0.86619,0.51582,1.03022,0.003664,0.003664,0.003664
130,27022.1,0.73271,0.52177,1.02943,0.89742,0.83592,0.85836,0.64736,0.86217,0.51572,1.02973,0.0036145,0.0036145,0.0036145
131,27228.4,0.73144,0.52523,1.03086,0.91079,0.83425,0.85967,0.65056,0.86051,0.5102,1.02975,0.003565,0.003565,0.003565
132,27436.9,0.72553,0.51745,1.03204,0.90161,0.84099,0.86179,0.65148,0.86388,0.50913,1.0307,0.0035155,0.0035155,0.0035155
133,27643.2,0.72351,0.52158,1.03265,0.90707,0.83349,0.86287,0.65128,0.86117,0.50629,1.02827,0.003466,0.003466,0.003466
