epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
130,15957.2,0.71869,0.5008,1.02539,0.9401,0.83734,0.87502,0.67018,0.82043,0.45908,0.99669,0.0036145,0.0036145,0.0036145
131,16078.7,0.72158,0.49704,1.02236,0.91502,0.84784,0.87358,0.67027,0.82125,0.45814,0.99674,0.003565,0.003565,0.003565
132,16201.7,0.73282,0.50071,1.02644,0.92809,0.84646,0.87498,0.66968,0.81927,0.45321,0.99653,0.0035155,0.0035155,0.0035155
133,16322.1,0.72845,0.50325,1.02787,0.91679,0.84475,0.8736,0.67167,0.81904,0.45638,0.99617,0.003466,0.003466,0.003466
134,16445,0.71424,0.48441,1.02293,0.94265,0.83559,0.87423,0.67062,0.81653,0.45595,0.99519,0.0034165,0.0034165,0.0034165
135,16567.7,0.71883,0.49468,1.01581,0.92544,0.84187,0.87398,0.67054,0.81807,0.45522,0.99575,0.003367,0.003367,0.003367
136,16688.7,0.70429,0.50361,1.02005,0.90572,0.85708,0.87414,0.67123,0.81329,0.45527,0.99233,0.0033175,0.0033175,0.0033175
137,16811.1,0.70746,0.49389,1.02004,0.93367,0.83892,0.87526,0.67348,0.81059,0.45306,0.99053,0.003268,0.003268,0.003268
138,16932.8,0.71478,0.48587,1.0197,0.93928,0.83999,0.87714,0.67317,0.81039,0.45272,0.99093,0.0032185,0.0032185,0.0032185
139,17054.4,0.70054,0.47518,1.01597,0.94015,0.84147,0.87722,0.67174,0.81352,0.44938,0.99178,0.003169,0.003169,0.003169
140,17175.6,0.70122,0.48505,1.01368,0.93605,0.844,0.87933,0.67458,0.81008,0.44643,0.99128,0.0031195,0.0031195,0.0031195
141,17298.8,0.70712,0.48114,1.018,0.93231,0.84504,0.87725,0.67493,0.80911,0.44547,0.9909,0.00307,0.00307,0.00307
142,17420.7,0.70534,0.47171,1.01813,0.9294,0.85124,0.87822,0.67505,0.80984,0.44069,0.99111,0.0030205,0.0030205,0.0030205
143,17543.5,0.70402,0.47568,1.01392,0.93551,0.84934,0.87736,0.67412,0.80961,0.44099,0.99026,0.002971,0.002971,0.002971
144,17664.4,0.70395,0.47311,1.01859,0.92648,0.85255,0.87678,0.67242,0.80821,0.44137,0.98939,0.0029215,0.0029215,0.0029215
145,17787,0.694,0.47065,1.01526,0.92042,0.85287,0.87877,0.67437,0.80754,0.43873,0.98851,0.002872,0.002872,0.002872
146,17909.4,0.70068,0.47906,1.00703,0.92305,0.85341,0.8782,0.67445,0.80784,0.44139,0.98869,0.0028225,0.0028225,0.0028225
147,18031.8,0.70157,0.4911,1.01575,0.92699,0.85439,0.87918,0.67437,0.80523,0.43978,0.98798,0.002773,0.002773,0.002773
148,18153.8,0.68364,0.45868,1.00356,0.92376,0.85179,0.87823,0.67741,0.8041,0.44104,0.987,0.0027235,0.0027235,0.0027235
149,18274.4,0.69372,0.47332,1.00706,0.92185,0.85473,0.87905,0.67782,0.80451,0.43744,0.98647,0.002674,0.002674,0.002674
150,18397.7,0.68058,0.45763,1.00062,0.91587,0.85499,0.87959,0.67807,0.80261,0.43638,0.98594,0.0026245,0.0026245,0.0026245
151,18519.4,0.69707,0.46542,1.01105,0.92436,0.85153,0.87923,0.67725,0.80198,0.4365,0.98609,0.002575,0.002575,0.002575
152,18642.2,0.68632,0.47473,1.01624,0.9178,0.85898,0.87912,0.67721,0.80204,0.43601,0.9858,0.0025255,0.0025255,0.0025255
153,18763.6,0.66731,0.45633,0.99925,0.92071,0.857,0.87987,0.67736,0.80029,0.4361,0.98445,0.002476,0.002476,0.002476
154,18886.4,0.69114,0.4536,1.00698,0.92443,0.85376,0.88045,0.67688,0.79949,0.43486,0.98462,0.0024265,0.0024265,0.0024265
155,19006.9,0.68193,0.45614,1.00011,0.92719,0.85222,0.87967,0.6783,0.79788,0.4338,0.98459,0.002377,0.002377,0.002377
156,19129.4,0.67498,0.44668,1.00238,0.92762,0.8536,0.88109,0.67803,0.79747,0.43228,0.98462,0.0023275,0.0023275,0.0023275
157,19250,0.68033,0.45468,1.00412,0.9156,0.86043,0.88214,0.67917,0.79678,0.43041,0.98435,0.002278,0.002278,0.002278
158,19372.4,0.68952,0.46277,1.0056,0.91677,0.86076,0.88167,0.67962,0.79674,0.42984,0.98456,0.0022285,0.0022285,0.0022285
159,19494.6,0.66887,0.45216,1.00247,0.9183,0.85985,0.88203,0.68021,0.7957,0.42994,0.98339,0.002179,0.002179,0.002179
160,19617.2,0.6597,0.44612,0.99677,0.91805,0.85933,0.88253,0.67887,0.79484,0.43032,0.98301,0.0021295,0.0021295,0.0021295
161,19739.2,0.66794,0.44415,0.99867,0.93856,0.84688,0.88273,0.67983,0.79519,0.4305,0.98303,0.00208,0.00208,0.00208
162,19861.4,0.67327,0.45522,1.00131,0.93745,0.84787,0.88309,0.68006,0.79313,0.43008,0.98214,0.0020305,0.0020305,0.0020305
163,19983.6,0.66309,0.44738,1.00201,0.9467,0.84553,0.88307,0.68044,0.79336,0.42872,0.98165,0.001981,0.001981,0.001981
164,20106.5,0.66152,0.44299,0.99789,0.93546,0.84953,0.88278,0.68093,0.79282,0.42706,0.98168,0.0019315,0.0019315,0.0019315
165,20228.8,0.66513,0.44514,0.99084,0.94117,0.8485,0.8829,0.68076,0.79141,0.42741,0.98129,0.001882,0.001882,0.001882
166,20350.6,0.66161,0.43726,0.99702,0.94628,0.84828,0.88285,0.68154,0.79061,0.42677,0.98075,0.0018325,0.0018325,0.0018325
167,20472.1,0.67556,0.44845,1.00737,0.94102,0.84965,0.88186,0.68062,0.78952,0.42522,0.98024,0.001783,0.001783,0.001783
168,20595,0.66078,0.43557,0.99298,0.94242,0.84932,0.88228,0.68115,0.7883,0.42523,0.97967,0.0017335,0.0017335,0.0017335
169,20715.8,0.65279,0.43677,0.99393,0.94282,0.8483,0.88194,0.68067,0.7874,0.42473,0.97931,0.001684,0.001684,0.001684
170,20838.7,0.66471,0.43965,0.99774,0.94429,0.8485,0.88218,0.68304,0.78633,0.42358,0.97955,0.0016345,0.0016345,0.0016345
171,20961.5,0.66347,0.43012,0.99431,0.9467,0.84699,0.88275,0.6835,0.7837,0.42303,0.97854,0.001585,0.001585,0.001585
172,21083.9,0.65518,0.45532,0.99206,0.92684,0.85787,0.88336,0.68307,0.78246,0.42173,0.97787,0.0015355,0.0015355,0.0015355
173,21205,0.65717,0.4364,0.99255,0.92934,0.85766,0.88325,0.68475,0.78158,0.42111,0.9773,0.001486,0.001486,0.001486
174,21327.8,0.65239,0.4303,0.99011,0.9254,0.86296,0.88405,0.68567,0.78005,0.42073,0.97611,0.0014365,0.0014365,0.0014365
175,21450.1,0.66796,0.44177,0.99116,0.92585,0.86346,0.88407,0.6868,0.77966,0.42088,0.97593,0.001387,0.001387,0.001387
176,21571.9,0.63327,0.42161,0.98826,0.92869,0.8601,0.88419,0.68651,0.77875,0.41983,0.97564,0.0013375,0.0013375,0.0013375
177,21694.4,0.65169,0.42548,0.98972,0.92578,0.86217,0.88391,0.68715,0.77841,0.41937,0.97533,0.001288,0.001288,0.001288
178,21815.7,0.64308,0.42279,0.98949,0.92634,0.86346,0.88339,0.68669,0.77852,0.41918,0.97575,0.0012385,0.0012385,0.0012385
179,21936.9,0.65651,0.42429,0.98972,0.92587,0.86272,0.88327,0.68633,0.77813,0.41895,0.9755,0.001189,0.001189,0.001189
180,22059.3,0.64159,0.41818,0.98467,0.92974,0.86343,0.88331,0.68634,0.77854,0.41884,0.97577,0.0011395,0.0011395,0.0011395
181,22181.1,0.6457,0.41856,0.98744,0.92444,0.86565,0.88312,0.68641,0.77895,0.41943,0.97566,0.00109,0.00109,0.00109
