epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,18772.2,0.66891,0.46079,0.99654,0.91347,0.84557,0.87306,0.67326,0.80987,0.44613,0.99728,0.002476,0.002476,0.002476
154,18893.4,0.69246,0.4678,1.00688,0.92878,0.83924,0.872,0.67224,0.80879,0.4467,0.99674,0.0024265,0.0024265,0.0024265
155,19016.3,0.68523,0.46299,1.00135,0.93641,0.83509,0.87173,0.67443,0.80646,0.44789,0.99471,0.002377,0.002377,0.002377
156,19139.1,0.6802,0.45514,1.00311,0.9314,0.8394,0.87192,0.67549,0.80582,0.44669,0.99486,0.0023275,0.0023275,0.0023275
157,19260.8,0.68692,0.4675,1.00584,0.92817,0.84103,0.87071,0.67437,0.80587,0.44767,0.99449,0.002278,0.002278,0.002278
158,19382.5,0.68837,0.4694,1.00455,0.92978,0.83886,0.87008,0.67418,0.80595,0.44707,0.99391,0.0022285,0.0022285,0.0022285
159,19505.5,0.66834,0.45135,1.00011,0.92796,0.83814,0.8713,0.67508,0.80416,0.44608,0.99362,0.002179,0.002179,0.002179
160,19627.1,0.67074,0.45328,0.99937,0.92192,0.84036,0.87243,0.67576,0.80212,0.44422,0.99311,0.0021295,0.0021295,0.0021295
161,19749.5,0.67124,0.45677,0.99743,0.91803,0.8415,0.87117,0.67664,0.80177,0.4435,0.99288,0.00208,0.00208,0.00208
162,19871.9,0.67511,0.45574,0.99984,0.92097,0.83797,0.87072,0.6763,0.80249,0.4442,0.99255,0.0020305,0.0020305,0.0020305
163,19993.3,0.66369,0.4519,0.99956,0.9333,0.83553,0.87085,0.6767,0.80222,0.4452,0.99228,0.001981,0.001981,0.001981
164,20116.5,0.66244,0.4536,0.99649,0.93658,0.8347,0.87108,0.67611,0.80253,0.44289,0.99227,0.0019315,0.0019315,0.0019315
165,20238.3,0.66936,0.45821,0.99151,0.93702,0.83443,0.87062,0.67548,0.80268,0.44271,0.99246,0.001882,0.001882,0.001882
166,20361.4,0.66754,0.45271,0.99679,0.93418,0.83393,0.87001,0.67452,0.80354,0.44349,0.99242,0.0018325,0.0018325,0.0018325
167,20485,0.67437,0.45241,1.00427,0.93701,0.83589,0.86995,0.67415,0.80392,0.44355,0.99289,0.001783,0.001783,0.001783
168,20607,0.65652,0.44231,0.99151,0.94332,0.83333,0.87099,0.67571,0.80243,0.4412,0.99332,0.0017335,0.0017335,0.0017335
169,20728.2,0.65274,0.44292,0.99418,0.93123,0.83859,0.87291,0.67604,0.80186,0.44015,0.99295,0.001684,0.001684,0.001684
170,20849.4,0.66601,0.44416,0.99591,0.92613,0.83985,0.87181,0.67624,0.80168,0.44,0.99325,0.0016345,0.0016345,0.0016345
171,20972,0.67179,0.4441,0.99496,0.93876,0.83287,0.87008,0.67641,0.79977,0.43911,0.99297,0.001585,0.001585,0.001585
172,21094.8,0.66298,0.45734,0.9919,0.92645,0.83956,0.87218,0.67704,0.7995,0.43763,0.99325,0.0015355,0.0015355,0.0015355
173,21216.6,0.65952,0.4446,0.99292,0.93408,0.83515,0.87031,0.67732,0.79953,0.43627,0.99311,0.001486,0.001486,0.001486
174,21339.5,0.65537,0.43684,0.99197,0.9346,0.83463,0.87171,0.67768,0.79824,0.43586,0.99274,0.0014365,0.0014365,0.0014365
175,21461.2,0.67545,0.45341,0.99319,0.91479,0.84916,0.87138,0.67775,0.79798,0.43519,0.99247,0.001387,0.001387,0.001387
176,21583.3,0.63454,0.42697,0.98745,0.9166,0.84905,0.87269,0.67856,0.79624,0.43451,0.99167,0.0013375,0.0013375,0.0013375
177,21705.8,0.65332,0.43722,0.98893,0.91502,0.84966,0.87199,0.67832,0.79637,0.43524,0.99145,0.001288,0.001288,0.001288
178,21827.1,0.64625,0.43202,0.98856,0.91267,0.84905,0.87237,0.67877,0.79666,0.43499,0.99187,0.0012385,0.0012385,0.0012385
179,21950.2,0.6637,0.43507,0.98998,0.91538,0.84721,0.87261,0.67911,0.79619,0.43437,0.99138,0.001189,0.001189,0.001189
180,22071.8,0.642,0.4252,0.98376,0.93627,0.83687,0.87205,0.67933,0.79731,0.43446,0.99167,0.0011395,0.0011395,0.0011395
181,22192.5,0.64734,0.4235,0.9868,0.93642,0.83738,0.87193,0.6786,0.79671,0.43333,0.9916,0.00109,0.00109,0.00109
182,22315,0.65506,0.43642,0.99534,0.93553,0.83754,0.87139,0.67773,0.79604,0.4318,0.99181,0.0010405,0.0010405,0.0010405
183,22436.6,0.63569,0.42124,0.98251,0.93859,0.83727,0.87148,0.67764,0.79555,0.43123,0.9916,0.000991,0.000991,0.000991
