epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,33099.5,0.61074,0.39656,0.97419,0.95344,0.85243,0.88562,0.68925,0.81669,0.42178,0.97745,0.0009415,0.0009415,0.0009415
185,33280,0.62412,0.39958,0.9748,0.95292,0.84985,0.88433,0.68959,0.81649,0.42123,0.97748,0.000892,0.000892,0.000892
186,33459.7,0.61117,0.39978,0.97636,0.95542,0.85105,0.88515,0.68982,0.81461,0.42157,0.97728,0.0008425,0.0008425,0.0008425
187,33644.7,0.61783,0.4078,0.97326,0.9558,0.84926,0.88386,0.68989,0.8138,0.42198,0.97737,0.000793,0.000793,0.000793
188,33825.2,0.61932,0.39105,0.97876,0.95562,0.84928,0.88452,0.6903,0.81447,0.42183,0.97738,0.0007435,0.0007435,0.0007435
189,34000.4,0.61711,0.39832,0.97753,0.95551,0.84923,0.88511,0.69025,0.8144,0.4217,0.97732,0.000694,0.000694,0.000694
190,34175.4,0.60262,0.38645,0.97011,0.95549,0.84937,0.88486,0.68992,0.8147,0.42124,0.9774,0.0006445,0.0006445,0.0006445
191,34362.5,0.62764,0.36587,0.94219,0.95672,0.84978,0.88658,0.68979,0.81443,0.42115,0.97747,0.000595,0.000595,0.000595
192,34545.5,0.6252,0.35796,0.9447,0.95011,0.85297,0.88573,0.68885,0.81624,0.42177,0.97771,0.0005455,0.0005455,0.0005455
193,34727.2,0.63155,0.35729,0.93596,0.95156,0.85297,0.88604,0.68893,0.81563,0.42131,0.97767,0.000496,0.000496,0.000496
194,34901,0.62338,0.36013,0.93493,0.94985,0.85269,0.88626,0.68939,0.81579,0.4209,0.97772,0.0004465,0.0004465,0.0004465
195,35080.4,0.62058,0.35039,0.93036,0.95171,0.85106,0.88638,0.68972,0.81555,0.42077,0.97749,0.000397,0.000397,0.000397
196,35261.4,0.61176,0.34873,0.93322,0.9519,0.85216,0.88558,0.6889,0.8155,0.42046,0.97724,0.0003475,0.0003475,0.0003475
197,35436.7,0.6092,0.34303,0.92984,0.95202,0.85248,0.88543,0.68909,0.81483,0.42022,0.97736,0.000298,0.000298,0.000298
198,35616.1,0.60903,0.34482,0.9265,0.95219,0.85226,0.88607,0.68953,0.81399,0.42066,0.97708,0.0002485,0.0002485,0.0002485
199,35796,0.60471,0.34384,0.92668,0.95241,0.85179,0.88622,0.68951,0.81474,0.42098,0.97714,0.000199,0.000199,0.000199
200,35971.9,0.61519,0.34395,0.93047,0.95146,0.85155,0.88631,0.68932,0.81459,0.42103,0.97721,0.0001495,0.0001495,0.0001495
