epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,24028.1,0.71943,0.49834,1.02032,0.92195,0.83306,0.86837,0.66971,0.85453,0.47662,0.98768,0.003367,0.003367,0.003367
136,24206,0.71247,0.49955,1.02279,0.9271,0.83456,0.86914,0.66954,0.85188,0.47929,0.98574,0.0033175,0.0033175,0.0033175
137,24387.4,0.69427,0.5021,1.01896,0.91406,0.83853,0.86837,0.67094,0.8481,0.47853,0.98411,0.003268,0.003268,0.003268
138,24566.7,0.71168,0.50156,1.02614,0.91674,0.84183,0.86883,0.67129,0.85122,0.4745,0.98454,0.0032185,0.0032185,0.0032185
139,24746.5,0.71266,0.49917,1.01957,0.91527,0.84199,0.86982,0.67227,0.85037,0.47246,0.98455,0.003169,0.003169,0.003169
140,24921.7,0.70122,0.50118,1.01161,0.92068,0.8404,0.86963,0.6724,0.84606,0.47184,0.98483,0.0031195,0.0031195,0.0031195
141,25096.1,0.7191,0.49846,1.02879,0.92357,0.83899,0.86974,0.67194,0.84373,0.47086,0.98325,0.00307,0.00307,0.00307
142,25269.1,0.70075,0.49006,1.01434,0.92236,0.83835,0.87271,0.67253,0.8451,0.46902,0.98246,0.0030205,0.0030205,0.0030205
143,25443.2,0.70152,0.47764,1.01006,0.92435,0.83843,0.87129,0.67138,0.84349,0.47031,0.98175,0.002971,0.002971,0.002971
144,25617,0.71843,0.49077,1.02654,0.91942,0.84177,0.87403,0.67226,0.84081,0.46929,0.98121,0.0029215,0.0029215,0.0029215
145,25793.4,0.70101,0.49203,1.01175,0.90829,0.84509,0.87247,0.67319,0.84334,0.46753,0.98228,0.002872,0.002872,0.002872
146,25969.3,0.68786,0.47209,1.01159,0.92271,0.84068,0.87225,0.67238,0.84235,0.46783,0.98102,0.0028225,0.0028225,0.0028225
147,26145.1,0.69484,0.48279,1.0142,0.92964,0.8353,0.87163,0.67219,0.84016,0.46681,0.98027,0.002773,0.002773,0.002773
148,26323.6,0.705,0.48093,1.02024,0.92625,0.84023,0.87256,0.67373,0.84057,0.46649,0.98107,0.0027235,0.0027235,0.0027235
149,26499.5,0.70603,0.48505,1.01517,0.92648,0.83957,0.87176,0.67349,0.84008,0.46561,0.9802,0.002674,0.002674,0.002674
150,26680,0.69096,0.47804,1.0078,0.92626,0.84167,0.87031,0.67412,0.83921,0.46519,0.98108,0.0026245,0.0026245,0.0026245
151,26857.1,0.68804,0.4901,1.00792,0.92104,0.84582,0.87283,0.67571,0.84007,0.46282,0.98033,0.002575,0.002575,0.002575
152,27034.1,0.69243,0.47505,1.0086,0.92121,0.84289,0.8702,0.67615,0.83851,0.46288,0.97994,0.0025255,0.0025255,0.0025255
153,27208.4,0.69958,0.47453,1.01055,0.91777,0.84201,0.87088,0.67493,0.83909,0.4597,0.98049,0.002476,0.002476,0.002476
154,27388.7,0.69685,0.47441,1.01353,0.91882,0.8423,0.87054,0.67427,0.8371,0.46034,0.98056,0.0024265,0.0024265,0.0024265
155,27567.1,0.68029,0.46813,1.00125,0.92326,0.84167,0.8725,0.67487,0.83594,0.46008,0.97999,0.002377,0.002377,0.002377
156,27743.4,0.67821,0.46716,1.0042,0.91558,0.84496,0.87354,0.67483,0.83528,0.46035,0.97944,0.0023275,0.0023275,0.0023275
157,27923.6,0.69541,0.47302,1.0112,0.91828,0.84487,0.87372,0.6751,0.83482,0.46105,0.97865,0.002278,0.002278,0.002278
158,28100.2,0.67408,0.47694,1.00553,0.92685,0.84138,0.8748,0.67489,0.83583,0.46033,0.97858,0.0022285,0.0022285,0.0022285
159,28278.8,0.68341,0.46896,1.0059,0.92111,0.84399,0.87447,0.67557,0.83504,0.4588,0.97806,0.002179,0.002179,0.002179
160,28457.6,0.68059,0.48126,0.99924,0.92294,0.8461,0.87659,0.67619,0.8349,0.45855,0.97702,0.0021295,0.0021295,0.0021295
161,28636.1,0.67577,0.46249,1.00315,0.92597,0.84498,0.87614,0.67777,0.83487,0.45909,0.97682,0.00208,0.00208,0.00208
162,28810.7,0.68701,0.4656,1.01161,0.92985,0.84551,0.87778,0.67717,0.83304,0.45823,0.97616,0.0020305,0.0020305,0.0020305
163,28987.9,0.67674,0.46103,0.99805,0.93066,0.84393,0.87415,0.67732,0.831,0.45698,0.97544,0.001981,0.001981,0.001981
164,29166.1,0.67617,0.45641,1.00673,0.92846,0.84498,0.87432,0.67791,0.8291,0.45498,0.97441,0.0019315,0.0019315,0.0019315
165,29342.2,0.65835,0.44677,0.99521,0.92681,0.84626,0.87623,0.67881,0.82936,0.45604,0.97428,0.001882,0.001882,0.001882
166,29518.9,0.67778,0.45896,1.00324,0.92549,0.84692,0.87374,0.67874,0.8288,0.45618,0.97353,0.0018325,0.0018325,0.0018325
167,29694.1,0.70088,0.46756,1.01163,0.92294,0.84674,0.87243,0.67897,0.82838,0.4548,0.97318,0.001783,0.001783,0.001783
168,29866.3,0.67519,0.4633,1.00844,0.92505,0.84512,0.87261,0.67988,0.82788,0.45288,0.97325,0.0017335,0.0017335,0.0017335
169,30047.2,0.6689,0.4614,1.00094,0.92736,0.84674,0.87421,0.68013,0.82723,0.45312,0.97334,0.001684,0.001684,0.001684
170,30222.6,0.67311,0.45546,0.99434,0.92754,0.84655,0.87434,0.67993,0.82811,0.45264,0.97359,0.0016345,0.0016345,0.0016345
171,30402.1,0.67091,0.44637,0.9993,0.92711,0.84639,0.8745,0.67945,0.82927,0.45367,0.97351,0.001585,0.001585,0.001585
172,30579.8,0.65436,0.44726,0.9944,0.92816,0.84674,0.87485,0.67979,0.83031,0.45299,0.97342,0.0015355,0.0015355,0.0015355
173,30756.2,0.65972,0.44362,0.99329,0.93126,0.84487,0.87482,0.68026,0.83075,0.45173,0.97341,0.001486,0.001486,0.001486
174,30933.6,0.6499,0.43972,0.99086,0.93084,0.84708,0.87548,0.68032,0.83026,0.45052,0.97317,0.0014365,0.0014365,0.0014365
175,31112.5,0.65014,0.44185,0.99096,0.92259,0.84843,0.87561,0.68084,0.82868,0.44977,0.9727,0.001387,0.001387,0.001387
176,31293,0.66908,0.44156,0.99251,0.9283,0.84834,0.87686,0.68138,0.82864,0.44918,0.97265,0.0013375,0.0013375,0.0013375
177,31471.4,0.65809,0.43717,0.99672,0.92116,0.85133,0.87758,0.68146,0.82775,0.44824,0.97233,0.001288,0.001288,0.001288
178,31648.2,0.66186,0.437,0.99152,0.92654,0.84994,0.87754,0.68195,0.82894,0.44789,0.97235,0.0012385,0.0012385,0.0012385
179,31822.8,0.64563,0.43556,0.99499,0.92074,0.85226,0.87821,0.6819,0.82866,0.44682,0.97268,0.001189,0.001189,0.001189
180,31999.3,0.65805,0.44379,0.99193,0.92008,0.85363,0.87889,0.68139,0.82872,0.44642,0.97256,0.0011395,0.0011395,0.0011395
