epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,16347.1,0.65416,0.42396,0.99,0.94537,0.84893,0.88226,0.68067,0.83594,0.43379,0.97397,0.00109,0.00109,0.00109
182,16437,0.66071,0.42909,0.99656,0.94145,0.85036,0.8833,0.68121,0.83616,0.43315,0.97426,0.0010405,0.0010405,0.0010405
183,16526.8,0.63752,0.41832,0.98447,0.95085,0.84534,0.88343,0.68178,0.83611,0.43317,0.97415,0.000991,0.000991,0.000991
184,16616.8,0.65292,0.42861,0.99006,0.94146,0.85069,0.88348,0.68236,0.83606,0.43267,0.9738,0.0009415,0.0009415,0.0009415
185,16706.5,0.64203,0.4111,0.98593,0.95209,0.84861,0.88394,0.68274,0.83524,0.43218,0.97379,0.000892,0.000892,0.000892
186,16796.8,0.64662,0.41832,0.98579,0.95403,0.84846,0.88344,0.68296,0.83384,0.43194,0.97322,0.0008425,0.0008425,0.0008425
187,16886.3,0.64231,0.41896,0.98179,0.95391,0.84824,0.88452,0.68246,0.83359,0.43203,0.973,0.000793,0.000793,0.000793
188,16976.8,0.64307,0.41641,0.98351,0.95029,0.8476,0.88384,0.6823,0.83367,0.4316,0.97292,0.0007435,0.0007435,0.0007435
189,17067.1,0.64665,0.41738,0.99022,0.95443,0.84696,0.88428,0.68247,0.83288,0.4311,0.97272,0.000694,0.000694,0.000694
190,17157.2,0.64888,0.41347,0.98629,0.95546,0.8477,0.88454,0.68335,0.83258,0.43029,0.97249,0.0006445,0.0006445,0.0006445
191,17256.2,0.66495,0.37859,0.95164,0.95278,0.84836,0.88343,0.68217,0.83251,0.43056,0.97232,0.000595,0.000595,0.000595
192,17346.3,0.6524,0.38014,0.9472,0.95198,0.84861,0.88392,0.68165,0.83222,0.43064,0.97239,0.0005455,0.0005455,0.0005455
193,17434.9,0.65306,0.36714,0.9458,0.94976,0.84947,0.88473,0.6821,0.83163,0.43056,0.97204,0.000496,0.000496,0.000496
194,17525,0.66609,0.41761,0.9639,0.95019,0.84585,0.88388,0.68246,0.8312,0.43009,0.97172,0.0004465,0.0004465,0.0004465
195,17613.1,0.64207,0.36195,0.94481,0.94602,0.84831,0.88351,0.68297,0.82991,0.42963,0.97137,0.000397,0.000397,0.000397
196,17704.1,0.63297,0.35598,0.93528,0.94726,0.84866,0.88406,0.68363,0.82974,0.4294,0.97131,0.0003475,0.0003475,0.0003475
197,17793.8,0.63176,0.35487,0.93538,0.94702,0.84874,0.88438,0.68349,0.82986,0.42935,0.97097,0.000298,0.000298,0.000298
198,17883.1,0.63577,0.35706,0.93561,0.94741,0.84767,0.88358,0.68381,0.82922,0.42907,0.97086,0.0002485,0.0002485,0.0002485
199,17972.7,0.63702,0.35901,0.93615,0.94872,0.84764,0.88364,0.68366,0.82963,0.4293,0.97064,0.000199,0.000199,0.000199
200,18061.2,0.62758,0.35207,0.93255,0.94937,0.84835,0.88412,0.68315,0.82998,0.42849,0.97069,0.0001495,0.0001495,0.0001495
